date,gross_return,net_return,execution_cost,portfolio_value,is_rebalance
2015-03-20 00:00:00-04:00,0.00877236804472711,0.008772368044727141,0.0,1042630.934410721,False
2015-03-23 00:00:00-04:00,-0.0030502171102196273,-0.0030502171102195774,0.0,1039450.6836949371,False
2015-03-24 00:00:00-04:00,-0.00461017063366971,-0.004610170633669752,0.0,1034658.6386778188,False
2015-03-25 00:00:00-04:00,-0.019148542916061804,-0.019148542916061828,0.0,1014846.4333316225,False
2015-03-26 00:00:00-04:00,-0.0032021456034150276,-0.0032021456034150297,0.0,1011596.7472869882,False
2015-03-27 00:00:00-04:00,0.0040128587350198135,0.004012858735019886,0.0,1015656.1421306565,False
2015-03-30 00:00:00-04:00,0.011208077317528535,0.011208077317528486,0.0,1027039.6946996796,False
2015-03-31 00:00:00-04:00,-0.008561390210629108,-0.008561390210629072,0.0,1018246.8071115504,False
2015-04-01 00:00:00-04:00,-0.004386812412259677,-0.0043868124122596885,0.0,1013779.9493793696,False
2015-04-02 00:00:00-04:00,0.0029241292258385663,0.002924129225838623,0.0,1016744.372957919,False
2015-04-06 00:00:00-04:00,0.007470836274525828,0.0068841935295616,596.4657098791077,1023743.837991454,True
2015-04-07 00:00:00-04:00,-0.004936548830746912,-0.004936548830746901,0.0,1018690.076545033,False
2015-04-08 00:00:00-04:00,0.010341176281902842,0.010341176281902786,0.0,1029224.5302032103,False
2015-04-09 00:00:00-04:00,-0.0001951057718387547,-0.0001951057718387883,0.0,1029023.7225568496,False
2015-04-10 00:00:00-04:00,0.005324092548185339,0.005324092548185444,0.0,1034502.3400900206,False
2015-04-13 00:00:00-04:00,-0.0009560235823039835,-0.0009560235823039553,0.0,1033513.3314569459,False
2015-04-14 00:00:00-04:00,-0.001674557089963802,-0.0016745570899637796,0.0,1031782.6543801825,False
2015-04-15 00:00:00-04:00,-0.004119518664489097,-0.004119518664489119,0.0,1027532.2064777672,False
2015-04-16 00:00:00-04:00,0.012761663670936863,0.012761663670936896,0.0,1040645.2269078922,False
2015-04-17 00:00:00-04:00,-0.01877374023604051,-0.018773740236040504,0.0,1021108.423740048,False
2015-04-20 00:00:00-04:00,0.00935594923590692,0.00935594923590699,0.0,1030661.8623169168,False
2015-04-21 00:00:00-04:00,0.005312689464007763,0.005312689464007869,0.0,1036137.4487338027,False
2015-04-22 00:00:00-04:00,0.003001982303329526,0.003001982303329598,0.0,1039247.9150187186,False
2015-04-23 00:00:00-04:00,0.0031429364793506723,0.003142936479350711,0.0,1042514.2052019201,False
2015-04-24 00:00:00-04:00,0.008300432675403252,0.008300432675403258,0.0,1051167.52417535,False
2015-04-27 00:00:00-04:00,-0.011129671837217149,-0.011129671837217137,0.0,1039468.3745853384,False
2015-04-28 00:00:00-04:00,-0.0035663590179574383,-0.0035663590179574323,0.0,1035761.2571737544,False
2015-04-29 00:00:00-04:00,-0.007582478495234068,-0.00758247849523408,0.0,1027907.6197150378,False
2015-04-30 00:00:00-04:00,-0.013223489178049996,-0.013223489178050052,0.0,1014315.0944297008,False
2015-05-01 00:00:00-04:00,0.015324599232214447,0.015324599232214409,0.0,1029859.0667470216,False
2015-05-04 00:00:00-04:00,0.0016714615568370007,0.0016714615568369506,0.0,1031580.4365860493,False
2015-05-05 00:00:00-04:00,-0.009674083684325364,-0.009674083684325319,0.0,1021600.841115403,False
2015-05-06 00:00:00-04:00,-0.0020334695722674656,-0.0020334695722674656,0.0,1019523.446889992,False
2015-05-07 00:00:00-04:00,0.011029483629696779,0.01102948362969669,0.0,1030768.2640575571,False
2015-05-08 00:00:00-04:00,0.010914793505197758,0.010914793505197862,0.0,1042018.8868114566,False
2015-05-11 00:00:00-04:00,-0.0019924119232703486,-0.0019924119232703763,0.0,1039942.7559571005,False
2015-05-12 00:00:00-04:00,0.0025210649370168477,0.0025210649370168703,0.0,1042564.5191756487,False
2015-05-13 00:00:00-04:00,-0.004653912686792067,-0.00465391268679205,0.0,1037712.5149330578,False
2015-05-14 00:00:00-04:00,0.003988430076141064,0.003988430076141025,0.0,1041851.3587380048,False
2015-05-15 00:00:00-04:00,0.010263347045502946,0.010263347045502913,0.0,1052544.2408025616,False
2015-05-18 00:00:00-04:00,0.006469541203467767,0.006469541203467877,0.0,1059353.7191369066,False
2015-05-19 00:00:00-04:00,0.0003480267515058031,0.0003480267515056923,0.0,1059722.4025704733,False
2015-05-20 00:00:00-04:00,-0.005422372097571588,-0.005422372097571571,0.0,1053976.1933836036,False
2015-05-21 00:00:00-04:00,0.006516366545210284,0.0065163665452103725,0.0,1060844.2885896168,False
2015-05-22 00:00:00-04:00,-0.0019812728283738206,-0.0019812728283737924,0.0,1058742.4666254986,False
2015-05-26 00:00:00-04:00,-0.009123958664384348,-0.009123958664384313,0.0,1049082.5441237793,False
2015-05-27 00:00:00-04:00,0.01436516633466911,0.01436516633466911,0.0,1064152.7893689151,False
2015-05-28 00:00:00-04:00,-0.0013418367889115935,-0.0013418367889115324,0.0,1062724.870007117,False
2015-05-29 00:00:00-04:00,0.0076820078326096004,0.007682007832609639,0.0,1070888.7307824208,False
2015-06-01 00:00:00-04:00,0.001667217982498759,0.0016672179824988032,0.0,1072674.1357316365,False
2015-06-02 00:00:00-04:00,-0.0015900196245867138,-0.0015900196245868248,0.0,1070968.5628050365,False
2015-06-03 00:00:00-04:00,0.005466739375845615,0.005466739375845631,0.0,1076823.2688176157,False
2015-06-04 00:00:00-04:00,-0.009562316993790076,-0.009562316993790176,0.0,1066526.3433748924,False
2015-06-05 00:00:00-04:00,0.0029130631080450885,0.0029130631080451774,0.0,1069633.201919536,False
2015-06-08 00:00:00-04:00,-0.010513444056872132,-0.010513444056872157,0.0,1058387.673089782,False
2015-06-09 00:00:00-04:00,-0.0013938106175270361,-0.0013938106175271914,0.0,1056912.4811135696,False
2015-06-10 00:00:00-04:00,0.012972056756769814,0.012972056756769712,0.0,1070622.8098055131,False
2015-06-11 00:00:00-04:00,0.0006030398301910766,0.0006030398301910544,0.0,1071268.438002937,False
2015-06-12 00:00:00-04:00,-0.005777031279487665,-0.005777031279487699,0.0,1065079.686727866,False
2015-06-15 00:00:00-04:00,0.00504897272805171,0.005048972728051604,0.0,1070457.2450193567,False
2015-06-16 00:00:00-04:00,0.005541222732783929,0.0055412227327840125,0.0,1076388.8870399313,False
2015-06-17 00:00:00-04:00,0.0032094011916494357,0.0032094011916494747,0.0,1079843.4508166756,False
2015-06-18 00:00:00-04:00,0.011481545239162484,0.01148154523916256,0.0,1092241.7222484406,False
2015-06-19 00:00:00-04:00,-0.0025052349148536554,-0.002505234914853771,0.0,1089505.4001504038,False
2015-06-22 00:00:00-04:00,0.003079688758704575,0.0030796887587045685,0.0,1092860.737683795,False
2015-06-23 00:00:00-04:00,0.0030536298944377426,0.0030536298944376927,0.0,1096197.9299028434,False
2015-06-24 00:00:00-04:00,-0.010773518987412918,-0.010773518987412967,0.0,1084388.0206910723,False
2015-06-25 00:00:00-04:00,0.0049304659789118415,0.00493046597891178,0.0,1089734.5589350292,False
2015-06-26 00:00:00-04:00,-0.003066091912974467,-0.003066091912974467,0.0,1086393.3326165897,False
2015-06-29 00:00:00-04:00,-0.023431662451101953,-0.023431662451101953,0.0,1060937.33075759,False
2015-06-30 00:00:00-04:00,0.0010344298806941267,0.0010344298806941321,0.0,1062034.7960340695,False
2015-07-01 00:00:00-04:00,0.009312302257670574,0.009312302257670657,0.0,1071924.7850629024,False
2015-07-02 00:00:00-04:00,-0.002761075884039177,-0.002761075884039288,0.0,1068965.1193893612,False
2015-07-06 00:00:00-04:00,-0.005340843356485842,-0.005760078142548641,448.14736313573616,1062807.7967700197,True
2015-07-07 00:00:00-04:00,-0.0034228887179729947,-0.003422888717973138,0.0,1059169.9239530817,False
2015-07-08 00:00:00-04:00,-0.02105968435074737,-0.021059684350747343,0.0,1036864.1396808247,False
2015-07-09 00:00:00-04:00,0.006322432934224442,0.006322432934224409,0.0,1043419.643665859,False
2015-07-10 00:00:00-04:00,0.01350823338309143,0.013508233383091373,0.0,1057514.3997289995,False
2015-07-13 00:00:00-04:00,0.012087542530799645,0.012087542530799578,0.0,1070297.1500126568,False
2015-07-14 00:00:00-04:00,0.00782437422281066,0.00782437422281057,0.0,1078671.5554439635,False
2015-07-15 00:00:00-04:00,-0.004673065521191289,-0.004673065521191289,0.0,1073630.8525895285,False
2015-07-16 00:00:00-04:00,0.01644016816431686,0.016440168164316926,0.0,1091281.5243524993,False
2015-07-17 00:00:00-04:00,0.0009617635946499282,0.0009617635946499448,0.0,1092331.0791941357,False
2015-07-20 00:00:00-04:00,0.0017308606590985933,0.0017308606590986653,0.0,1094221.7520858236,False
2015-07-21 00:00:00-04:00,-0.004631196365881274,-0.004631196365881163,0.0,1089154.1962840955,False
2015-07-22 00:00:00-04:00,0.0009536548907457642,0.0009536548907458364,0.0,1090192.8735101582,False
2015-07-23 00:00:00-04:00,-0.0036447916015377615,-0.0036447916015376336,0.0,1086219.3476807321,False
2015-07-24 00:00:00-04:00,-0.015281876728920826,-0.015281876728920785,0.0,1069619.8775089064,False
2015-07-27 00:00:00-04:00,-0.01023605534514017,-0.010236055345140271,0.0,1058671.189244463,False
2015-07-28 00:00:00-04:00,0.013106561264154992,0.013106561264154992,0.0,1072546.7280448915,False
2015-07-29 00:00:00-04:00,0.006159440136455191,0.0061594401364550855,0.0,1079153.0154098347,False
2015-07-30 00:00:00-04:00,0.008339430931047397,0.008339430931047387,0.0,1088152.5374458765,False
2015-07-31 00:00:00-04:00,-0.003073721856690109,-0.0030737218566900815,0.0,1084807.8592081163,False
2015-08-03 00:00:00-04:00,-0.003112349371368145,-0.0031123493713681727,0.0,1081431.5581494546,False
2015-08-04 00:00:00-04:00,0.003810525991389158,0.003810525991389202,0.0,1085552.3812096918,False
2015-08-05 00:00:00-04:00,0.009623686727716607,0.00962368672771663,0.0,1095999.3972529806,False
2015-08-06 00:00:00-04:00,-0.013336663891707078,-0.013336663891707068,0.0,1081382.421666304,False
2015-08-07 00:00:00-04:00,-0.00636215983850218,-0.0063621598385023015,0.0,1074502.4938531164,False
2015-08-10 00:00:00-04:00,0.010487863370617901,0.0104878633706178,0.0,1085771.729200036,False
2015-08-11 00:00:00-04:00,-0.012349323503347888,-0.012349323503347831,0.0,1072363.1828653554,False
2015-08-12 00:00:00-04:00,-0.007305298398941313,-0.00730529839894134,0.0,1064529.2498224855,False
2015-08-13 00:00:00-04:00,0.002953918204557521,0.002953918204557482,0.0,1067673.7821528201,False
2015-08-14 00:00:00-04:00,0.004351571679895473,0.004351571679895416,0.0,1072319.8411466032,False
2015-08-17 00:00:00-04:00,0.009508027578940377,0.009508027578940315,0.0,1082515.48776967,False
2015-08-18 00:00:00-04:00,-0.003024050235431786,-0.003024050235431841,0.0,1079241.9065540216,False
2015-08-19 00:00:00-04:00,-0.006502919763357235,-0.006502919763357262,0.0,1072223.6830304482,False
2015-08-20 00:00:00-04:00,-0.02761067286341485,-0.027610672863414898,0.0,1042618.8656818885,False
2015-08-21 00:00:00-04:00,-0.03903712726811766,-0.0390371272681177,0.0,1001918.0203301242,False
2015-08-24 00:00:00-04:00,-0.04171589023318793,-0.04171589023318789,0.0,960122.1181713798,False
2015-08-25 00:00:00-04:00,-0.006759533291608183,-0.006759533291608277,0.0,953632.1407495909,False
2015-08-26 00:00:00-04:00,0.044153358428794025,0.04415335842879409,0.0,995738.2024693259,False
2015-08-27 00:00:00-04:00,0.032967141886690636,0.03296714188669059,0.0,1028564.8450721303,False
2015-08-28 00:00:00-04:00,-0.0004381836167235307,-0.000438183616723542,0.0,1028114.1448082819,False
2015-08-31 00:00:00-04:00,-0.007743718455392451,-0.0077437184553925675,0.0,1020152.7183308799,False
2015-09-01 00:00:00-04:00,-0.03531547416234693,-0.03531547416234693,0.0,984125.5413650178,False
2015-09-02 00:00:00-04:00,0.019278973149345166,0.019278973149345235,0.0,1003098.4712525788,False
2015-09-03 00:00:00-04:00,0.00028694723630853233,0.00028694723630851016,0.0,1003386.30758665,False
2015-09-04 00:00:00-04:00,-0.017068455912229157,-0.017068455912229163,0.0,986260.0526326728,False
2015-09-08 00:00:00-04:00,0.025560632479749636,0.025560632479749712,0.0,1011469.4833674752,False
2015-09-09 00:00:00-04:00,-0.009811368503655105,-0.00981136850365516,0.0,1001545.5835359552,False
2015-09-10 00:00:00-04:00,0.004895621853601911,0.004895621853601817,0.0,1006448.7719820922,False
2015-09-11 00:00:00-04:00,0.005094016353953468,0.005094016353953457,0.0,1011575.6384859853,False
2015-09-14 00:00:00-04:00,-0.002957301277834562,-0.0029573012778345564,0.0,1008584.1045576645,False
2015-09-15 00:00:00-04:00,0.015498640004269702,0.015498640004269593,0.0,1024215.7865082324,False
2015-09-16 00:00:00-04:00,0.009578019775097578,0.009578019775097646,0.0,1034025.7455653754,False
2015-09-17 00:00:00-04:00,-0.0031636155124054434,-0.0031636155124054044,0.0,1030754.4856764782,False
2015-09-18 00:00:00-04:00,-0.01618627032789595,-0.01618627032789599,0.0,1014070.4149296273,False
2015-09-21 00:00:00-04:00,-0.0006088385976411084,-0.0006088385976411592,0.0,1013453.0097202922,False
2015-09-22 00:00:00-04:00,-0.013124107270854423,-0.013124107270854446,0.0,1000152.3437067528,False
2015-09-23 00:00:00-04:00,-0.0024338890418771687,-0.0024338890418771353,0.0,997718.0838771971,False
2015-09-24 00:00:00-04:00,-0.005866443289651025,-0.005866443289651024,0.0,991865.0273190723,False
2015-09-25 00:00:00-04:00,0.00414818529455599,0.004148185294555962,0.0,995979.4672395816,False
2015-09-28 00:00:00-04:00,-0.03346781604048831,-0.03346781604048832,0.0,962646.2096499037,False
2015-09-29 00:00:00-04:00,-0.002560857058815447,-0.00256085705881548,0.0,960181.0103087798,False
2015-09-30 00:00:00-04:00,0.026322443344505578,0.02632244334450551,0.0,985455.3205531026,False
2015-10-01 00:00:00-04:00,0.002016955114235708,0.002016955114235719,0.0,987442.9397017431,False
2015-10-02 00:00:00-04:00,0.010488773349826654,0.009556582456833329,920.4853157405314,996879.5195764207,True
2015-10-05 00:00:00-04:00,0.017617530586710024,0.017617530586710117,0.0,1014442.0750038231,False
2015-10-06 00:00:00-04:00,-0.0067320500537268735,-0.006732050053726901,0.0,1007612.8001782908,False
2015-10-07 00:00:00-04:00,0.0010661446910416486,0.001066144691041604,0.0,1008687.0612158264,False
2015-10-08 00:00:00-04:00,0.010689876250099357,0.010689876250099317,0.0,1019469.8010753,False
2015-10-09 00:00:00-04:00,0.004236388218466791,0.0042363882184668356,0.0,1023788.6709296581,False
2015-10-12 00:00:00-04:00,0.007733188306213313,0.007733188306213279,0.0,1031705.8215077249,False
2015-10-13 00:00:00-04:00,-0.004243136544301573,-0.004243136544301529,0.0,1027328.1528335168,False
2015-10-14 00:00:00-04:00,-0.008862892471926743,-0.008862892471926731,0.0,1018223.0538815702,False
2015-10-15 00:00:00-04:00,0.009096548835688894,0.009096548835688889,0.0,1027485.3696168282,False
2015-10-16 00:00:00-04:00,0.008140315732882103,0.008140315732882097,0.0,1035849.4249364262,False
2015-10-19 00:00:00-04:00,0.005519195459261117,0.00551919545926105,0.0,1041566.4803790135,False
2015-10-20 00:00:00-04:00,-0.008206161289162184,-0.008206161289162184,0.0,1033019.2178476383,False
2015-10-21 00:00:00-04:00,-0.007845931012749352,-0.00784593101274933,0.0,1024914.2203295615,False
2015-10-22 00:00:00-04:00,0.015669629104893903,0.01566962910489389,0.0,1040974.2460264573,False
2015-10-23 00:00:00-04:00,0.008597155266412315,0.00859715526641236,0.0,1049923.6632478833,False
2015-10-26 00:00:00-04:00,0.0087165697981215,0.00871656979812152,0.0,1059075.396141283,False
2015-10-27 00:00:00-04:00,-0.0014787699343820182,-0.0014787699343821181,0.0,1057509.2672872255,False
2015-10-28 00:00:00-04:00,0.00852682252178934,0.008526822521789379,0.0,1066526.4611245312,False
2015-10-29 00:00:00-04:00,-0.004514609957717353,-0.004514609957717242,0.0,1061711.5101429694,False
2015-10-30 00:00:00-04:00,0.0006679395732981871,0.0006679395732982485,0.0,1062420.6692760203,False
2015-11-02 00:00:00-05:00,0.0010838743130068271,0.0010838743130068274,0.0,1063572.199749056,False
2015-11-03 00:00:00-05:00,0.00333337550923084,0.0033333755092308515,0.0,1067117.4852719982,False
2015-11-04 00:00:00-05:00,0.000816415461321795,0.0008164154613217178,0.0,1067988.696486021,False
2015-11-05 00:00:00-05:00,0.005867687038825575,0.005867687038825675,0.0,1074255.3199180043,False
2015-11-06 00:00:00-05:00,0.0036721008801866295,0.0036721008801865462,0.0,1078200.0938238204,False
2015-11-09 00:00:00-05:00,-0.009841319617299994,-0.009841319617299948,0.0,1067589.1820890973,False
2015-11-10 00:00:00-05:00,0.00888239549916436,0.008882395499164364,0.0,1077071.931435042,False
2015-11-11 00:00:00-05:00,-0.0028346835686666903,-0.002834683568666674,0.0,1074018.773328731,False
2015-11-12 00:00:00-05:00,-0.0094634196375262,-0.009463419637526171,0.0,1063854.8829781401,False
2015-11-13 00:00:00-05:00,-0.027998268008787436,-0.027998268008787464,0.0,1034068.788842061,False
2015-11-16 00:00:00-05:00,0.016810401566671754,0.016810401566671684,0.0,1051451.900430058,False
2015-11-17 00:00:00-05:00,0.009105382910757982,0.009105382910757909,0.0,1061025.7725957176,False
2015-11-18 00:00:00-05:00,0.015486629103958174,0.01548662910395815,0.0,1077457.485205648,False
2015-11-19 00:00:00-05:00,0.004256708571296192,0.0042567085712961195,0.0,1082043.9077181302,False
2015-11-20 00:00:00-05:00,0.005244231067357151,0.0052442310673570525,0.0,1087718.39599523,False
2015-11-23 00:00:00-05:00,0.005272758485838414,0.005272758485838525,0.0,1093453.6723979164,False
2015-11-24 00:00:00-05:00,-0.0008112356100600684,-0.0008112356100599127,0.0,1092566.6238409164,False
2015-11-25 00:00:00-05:00,0.00288136476802251,0.0028813647680225873,0.0,1095714.706817569,False
2015-11-27 00:00:00-05:00,0.002430341814425019,0.002430341814424919,0.0,1098377.668086228,False
2015-11-30 00:00:00-05:00,-0.009198643063869943,-0.00919864306386986,0.0,1088274.083968177,False
2015-12-01 00:00:00-05:00,0.010272365579886644,0.010272365579886644,0.0,1099453.2332098144,False
2015-12-02 00:00:00-05:00,-0.005212895871789841,-0.005212895871789747,0.0,1093721.897989189,False
2015-12-03 00:00:00-05:00,-0.01378753688380916,-0.013787536883809182,0.0,1078642.1669800333,False
2015-12-04 00:00:00-05:00,0.026973848820618762,0.026973848820618818,0.0,1107737.2977236973,False
2015-12-07 00:00:00-05:00,-0.007596871600905514,-0.007596871600905497,0.0,1099321.9597053563,False
2015-12-08 00:00:00-05:00,0.0042573793742189,0.004257379374218884,0.0,1104002.1903422317,False
2015-12-09 00:00:00-05:00,-0.015209766963963301,-0.015209766963963145,0.0,1087210.5742994214,False
2015-12-10 00:00:00-05:00,0.0036206034120240876,0.0036206034120240815,0.0,1091146.9326143186,False
2015-12-11 00:00:00-05:00,-0.015224384157442553,-0.015224384157442539,0.0,1074534.8925399831,False
2015-12-14 00:00:00-05:00,0.00947683511115438,0.00947683511115427,0.0,1084718.0825377665,False
2015-12-15 00:00:00-05:00,0.0015190231484370044,0.0015190231484369932,0.0,1086365.7944146695,False
2015-12-16 00:00:00-05:00,0.016206455688101997,0.016206455688102084,0.0,1103971.9335229206,False
2015-12-17 00:00:00-05:00,-0.01053960324737907,-0.010539603247378904,0.0,1092336.5073473472,False
2015-12-18 00:00:00-05:00,-0.016855823288638085,-0.016855823288638216,0.0,1073924.276207772,False
2015-12-21 00:00:00-05:00,0.0049398306258706896,0.004939830625870778,0.0,1079229.2802372493,False
2015-12-22 00:00:00-05:00,0.003598268472640171,0.0035982684726401093,0.0,1083112.636931077,False
2015-12-23 00:00:00-05:00,0.005005104578348334,0.005005104578348352,0.0,1088533.7289490479,False
2015-12-24 00:00:00-05:00,-0.0026036994489243904,-0.002603699448924246,0.0,1085699.5142788477,False
2015-12-28 00:00:00-05:00,0.002395250633051604,0.002395250633051571,0.0,1088300.0367277279,False
2015-12-29 00:00:00-05:00,0.01058255598149287,0.010582555981492936,0.0,1099817.03279106,False
2015-12-30 00:00:00-05:00,-0.005745039087482212,-0.005745039087482251,0.0,1093498.5409485966,False
2015-12-31 00:00:00-05:00,-0.012059363634033343,-0.012059363634033371,0.0,1080311.6444100125,False
2016-01-04 00:00:00-05:00,-0.020328549935869123,-0.02089752134113876,614.6664344491257,1057735.8087658735,True
2016-01-05 00:00:00-05:00,-0.0009812289813809607,-0.0009812289813810882,0.0,1056697.927735668,False
2016-01-06 00:00:00-05:00,-0.023297067127706822,-0.02329706712770685,0.0,1032079.9651795013,False
2016-01-07 00:00:00-05:00,-0.03512094903602024,-0.035120949036020255,0.0,995832.3373213345,False
2016-01-08 00:00:00-05:00,-0.014690308993743,-0.014690308993743018,0.0,981203.2525801228,False
2016-01-11 00:00:00-05:00,0.008395541003317747,0.008395541003317852,0.0,989440.984719748,False
2016-01-12 00:00:00-05:00,0.013145414339198313,0.013145414339198247,0.0,1002447.5964280735,False
2016-01-13 00:00:00-05:00,-0.03522215735278382,-0.03522215735278378,0.0,967139.229448764,False
2016-01-14 00:00:00-05:00,0.017850072161332567,0.01785007216133261,0.0,984402.7344844801,False
2016-01-15 00:00:00-05:00,-0.03783128210801469,-0.037831282108014674,0.0,947161.5169282967,False
2016-01-19 00:00:00-05:00,-0.0006035893405284983,-0.0006035893405285098,0.0,946589.82033292,False
2016-01-20 00:00:00-05:00,-0.005280606690157408,-0.005280606690157397,0.0,941591.2517948351,False
2016-01-21 00:00:00-05:00,0.010556138035745195,0.010556138035745288,0.0,951530.8190220316,False
2016-01-22 00:00:00-05:00,0.018344699496512424,0.018344699496512407,0.0,968986.3659586611,False
2016-01-25 00:00:00-05:00,-0.006322116286577218,-0.006322116286577195,0.0,962860.3214729626,False
2016-01-26 00:00:00-05:00,0.008138421991773004,0.00813842199177306,0.0,970696.4850882438,False
2016-01-27 00:00:00-05:00,-0.0100239973564005,-0.010023997356400471,0.0,960966.226087852,False
2016-01-28 00:00:00-05:00,0.005840605041500869,0.005840605041500968,0.0,966578.8502726529,False
2016-01-29 00:00:00-05:00,0.028126341471780173,0.02812634147178028,0.0,993765.1770748224,False
2016-02-01 00:00:00-05:00,-0.0007645126831516307,-0.0007645126831515858,0.0,993005.4309928743,False
