date,equity,return
2018-01-02 00:00:00-05:00,995887.1501504963,-0.004112849849503732
2018-01-03 00:00:00-05:00,993818.1071268171,-0.002077587830475075
2018-01-04 00:00:00-05:00,994174.9932529879,0.00035910608149671306
2018-01-05 00:00:00-05:00,992479.037449542,-0.0017058926395811511
2018-01-08 00:00:00-05:00,992793.9168487373,0.0003172655414510638
2018-01-09 00:00:00-05:00,991726.2231841469,-0.0010754433991491624
2018-01-10 00:00:00-05:00,997150.7668688366,0.005469799585689068
2018-01-11 00:00:00-05:00,1002105.6613920865,0.004969052512298606
2018-01-12 00:00:00-05:00,997487.9147099927,-0.00460804370237666
2018-01-16 00:00:00-05:00,995419.0612302842,-0.0020740637046314926
2018-01-17 00:00:00-05:00,995697.1691349355,0.0002793877628861859
2018-01-18 00:00:00-05:00,997537.3318177856,0.0018481148082892902
2018-01-19 00:00:00-05:00,998527.164341229,0.0009922761703962057
2018-01-22 00:00:00-05:00,995781.5854017888,-0.0027496286906240662
2018-01-23 00:00:00-05:00,994735.9617342802,-0.0010500532273718872
2018-01-24 00:00:00-05:00,993597.804098185,-0.0011441806468028494
2018-01-25 00:00:00-05:00,991883.1460494661,-0.0017257063588975454
2018-01-26 00:00:00-05:00,992488.6316269806,0.0006104404333575589
2018-01-29 00:00:00-05:00,989140.3336129609,-0.003373638656727957
2018-01-30 00:00:00-05:00,985550.846675397,-0.0036288955323990654
2018-01-31 00:00:00-05:00,986547.8601564714,0.0010116306879931032
2018-02-01 00:00:00-05:00,985130.1830946134,-0.001437007892990725
2018-02-02 00:00:00-05:00,981098.7707324811,-0.004092263572179037
2018-02-05 00:00:00-05:00,983569.2970541973,0.00251812192147759
2018-02-06 00:00:00-05:00,987607.6016657783,0.004105765220280793
2018-02-07 00:00:00-05:00,979947.2240376791,-0.007756499256565581
2018-02-08 00:00:00-05:00,980016.4209865119,7.061293418196595e-05
2018-02-09 00:00:00-05:00,978870.340327856,-0.001169450464413861
2018-02-12 00:00:00-05:00,980385.3161659511,0.0015476777420670921
2018-02-13 00:00:00-05:00,982862.0041440974,0.0025262393645714217
2018-02-14 00:00:00-05:00,983470.8264422349,0.0006194382279205439
2018-02-15 00:00:00-05:00,980593.7434909461,-0.0029254380241220492
2018-02-16 00:00:00-05:00,979341.5997436153,-0.0012769240632447263
2018-02-20 00:00:00-05:00,981360.7757743626,0.002061768877453912
2018-02-21 00:00:00-05:00,980037.8301282357,-0.0013480726749883873
2018-02-22 00:00:00-05:00,978760.1355863608,-0.0013037196142803432
2018-02-23 00:00:00-05:00,979293.9230964634,0.0005453711187193492
2018-02-26 00:00:00-05:00,978312.2738907438,-0.0010024050824452451
2018-02-27 00:00:00-05:00,976325.002671982,-0.002031326062033823
2018-02-28 00:00:00-05:00,970016.6069594076,-0.006461368596839937
2018-03-01 00:00:00-05:00,972871.8980740758,0.002943548692035721
2018-03-02 00:00:00-05:00,972177.8211416788,-0.0007134309602024988
2018-03-05 00:00:00-05:00,973677.648514874,0.001542750040762935
2018-03-06 00:00:00-05:00,975408.8516408458,0.0017780043822638127
2018-03-07 00:00:00-05:00,974593.4588489734,-0.0008359497563515798
2018-03-08 00:00:00-05:00,977006.1448472425,0.002475581973552857
2018-03-09 00:00:00-05:00,977665.6328433432,0.0006750090565743232
2018-03-12 00:00:00-04:00,975753.6496058827,-0.001955661703991615
2018-03-13 00:00:00-04:00,975567.9649483648,-0.00019029870663864456
2018-03-14 00:00:00-04:00,971691.4564256455,-0.0039735914482641145
2018-03-15 00:00:00-04:00,968558.6008974742,-0.0032241258348565277
2018-03-16 00:00:00-04:00,969068.7673341208,0.0005267274857440863
2018-03-19 00:00:00-04:00,974365.1611154547,0.005465446787542303
2018-03-20 00:00:00-04:00,970754.2290057457,-0.0037059331078455574
2018-03-21 00:00:00-04:00,962776.9134538128,-0.008217646973429365
2018-03-22 00:00:00-04:00,956307.5275959612,-0.006719506634869008
2018-03-23 00:00:00-04:00,963704.7648299184,0.0077352075775800975
2018-03-26 00:00:00-04:00,953219.7067728955,-0.010879948340686365
2018-03-27 00:00:00-04:00,943261.3578889802,-0.010447065679778204
2018-03-28 00:00:00-04:00,947899.2795601856,0.004916899894622096
2018-03-29 00:00:00-04:00,944850.6191659719,-0.0032162282005618547
2018-04-02 00:00:00-04:00,944200.0689570729,-0.0006885217575167356
2018-04-03 00:00:00-04:00,944301.2323096493,0.00010714186103377834
2018-04-04 00:00:00-04:00,940596.1010915517,-0.003923675085158277
2018-04-05 00:00:00-04:00,938489.5246894826,-0.0022396184713336736
2018-04-06 00:00:00-04:00,938609.2631649552,0.00012758637397905953
2018-04-09 00:00:00-04:00,936647.6900933316,-0.002089871844018662
2018-04-10 00:00:00-04:00,936312.9404729151,-0.0003573911770210462
2018-04-11 00:00:00-04:00,939386.5398938492,0.0032826625459023554
2018-04-12 00:00:00-04:00,936123.7914004808,-0.0034732757547676707
2018-04-13 00:00:00-04:00,935166.341708597,-0.0010227810687850332
2018-04-16 00:00:00-04:00,940143.3320028539,0.00532203745182231
2018-04-17 00:00:00-04:00,939818.2986442562,-0.0003457274519037167
2018-04-18 00:00:00-04:00,935863.3388688752,-0.004208217461913898
2018-04-19 00:00:00-04:00,934139.3578292346,-0.0018421290460253247
2018-04-20 00:00:00-04:00,934110.635932651,-3.0746907667239065e-05
2018-04-23 00:00:00-04:00,928696.066670405,-0.005796496746704851
2018-04-24 00:00:00-04:00,927863.5627996039,-0.0008964223072310757
2018-04-25 00:00:00-04:00,931139.8705035776,0.0035310231324185014
2018-04-26 00:00:00-04:00,929053.6580685797,-0.002240493078520664
2018-04-27 00:00:00-04:00,930316.2632751499,0.001359022910684203
2018-04-30 00:00:00-04:00,929882.5582414232,-0.00046619096198502707
2018-05-01 00:00:00-04:00,930280.3360934241,0.0004277721401218718
2018-05-02 00:00:00-04:00,934414.1365262269,0.004443607235816778
2018-05-03 00:00:00-04:00,932639.11118437,-0.0018996131077978072
2018-05-04 00:00:00-04:00,931192.9869328509,-0.001550572171139888
2018-05-07 00:00:00-04:00,930234.9159499177,-0.0010288640447012644
2018-05-08 00:00:00-04:00,931924.4130492576,0.0018162047783538376
2018-05-09 00:00:00-04:00,930694.9987696852,-0.0013192210251791975
2018-05-10 00:00:00-04:00,926253.1930399332,-0.00477256860262886
2018-05-11 00:00:00-04:00,923728.5068714997,-0.002725697668201959
2018-05-14 00:00:00-04:00,923801.224537461,7.872190304870859e-05
2018-05-15 00:00:00-04:00,924301.1081458454,0.0005411159837276319
2018-05-16 00:00:00-04:00,923187.359616676,-0.001204962884230958
2018-05-17 00:00:00-04:00,920371.1848127786,-0.0030504910780695975
2018-05-18 00:00:00-04:00,918966.193703652,-0.001526548345179189
2018-05-21 00:00:00-04:00,919092.1834069986,0.00013709938864985975
2018-05-22 00:00:00-04:00,917084.9432096566,-0.0021839378395117717
2018-05-23 00:00:00-04:00,917431.8591736271,0.00037828116854293916
2018-05-24 00:00:00-04:00,913952.2117067651,-0.003792812983403746
2018-05-25 00:00:00-04:00,917073.1621537099,0.0034147851572201176
2018-05-29 00:00:00-04:00,917174.2553391219,0.00011023459150699379
2018-05-30 00:00:00-04:00,918367.1533003435,0.0013006230324036083
2018-05-31 00:00:00-04:00,919021.7694197986,0.0007128043692574688
2018-06-01 00:00:00-04:00,920081.2306804624,0.0011528141072574584
2018-06-04 00:00:00-04:00,921996.8513805962,0.002082012583516092
2018-06-05 00:00:00-04:00,918317.5869937458,-0.003990538992992262
2018-06-06 00:00:00-04:00,914744.1235050377,-0.0038913155310531648
2018-06-07 00:00:00-04:00,913803.1366246758,-0.0010286886312604994
2018-06-08 00:00:00-04:00,915123.1944597755,0.0014445757321161672
2018-06-11 00:00:00-04:00,914252.4338325796,-0.0009515228468335881
2018-06-12 00:00:00-04:00,914816.8483943476,0.000617350898812419
2018-06-13 00:00:00-04:00,917573.436302512,0.0030132675332801666
2018-06-14 00:00:00-04:00,914463.5044657511,-0.003389300206087907
2018-06-15 00:00:00-04:00,918874.7771040356,0.004823891403803574
2018-06-18 00:00:00-04:00,918464.4414861298,-0.00044656315325040924
2018-06-19 00:00:00-04:00,921599.8578029366,0.0034137590691410273
2018-06-20 00:00:00-04:00,919453.8830301162,-0.0023285320138137543
2018-06-21 00:00:00-04:00,917832.9298107667,-0.0017629521711383265
2018-06-22 00:00:00-04:00,912309.709840671,-0.006017674666820265
2018-06-25 00:00:00-04:00,914267.2799666275,0.0021457297942146006
2018-06-26 00:00:00-04:00,914962.94438252,0.0007608982965220494
2018-06-27 00:00:00-04:00,912153.209530239,-0.0030708728364701723
2018-06-28 00:00:00-04:00,911121.6648887708,-0.0011308896692909002
2018-06-29 00:00:00-04:00,909308.9391661062,-0.001989553966852358
2018-07-02 00:00:00-04:00,909289.536154276,-2.133819540801326e-05
2018-07-03 00:00:00-04:00,909979.2752297119,0.0007585472481659314
2018-07-05 00:00:00-04:00,911749.5745563367,0.0019454281815132874
2018-07-06 00:00:00-04:00,905736.5344545891,-0.006595056657606381
2018-07-09 00:00:00-04:00,905657.4299663054,-8.733719495076061e-05
2018-07-10 00:00:00-04:00,908958.6809043715,0.0036451431069127876
2018-07-11 00:00:00-04:00,909424.7183208636,0.0005127157331598592
2018-07-12 00:00:00-04:00,910835.9649356167,0.0015518014700092878
2018-07-13 00:00:00-04:00,906702.0041557077,-0.0045386446506877585
2018-07-16 00:00:00-04:00,905597.2513917226,-0.0012184298247071537
2018-07-17 00:00:00-04:00,901110.8367664127,-0.00495409479038858
2018-07-18 00:00:00-04:00,902566.2093313077,0.0016150871851874616
2018-07-19 00:00:00-04:00,901340.5317608335,-0.0013579918656408758
2018-07-20 00:00:00-04:00,899175.0511826188,-0.0024025110398443648
2018-07-23 00:00:00-04:00,893975.6525889427,-0.005782409761967691
2018-07-24 00:00:00-04:00,895614.5183128641,0.0018332330630877495
2018-07-25 00:00:00-04:00,893547.8304162382,-0.0023075640851816345
2018-07-26 00:00:00-04:00,887849.7462501313,-0.006376921270630265
2018-07-27 00:00:00-04:00,881163.7945430044,-0.007530499091051563
2018-07-30 00:00:00-04:00,880611.1499060647,-0.0006271758330996216
2018-07-31 00:00:00-04:00,882447.5975705227,0.0020854240428978222
2018-08-01 00:00:00-04:00,882933.480792372,0.000550608583656347
2018-08-02 00:00:00-04:00,881253.9044502894,-0.0019022682666595442
2018-08-03 00:00:00-04:00,880587.0164492639,-0.0007567489887509429
2018-08-06 00:00:00-04:00,880472.4384280579,-0.0001301155014389092
2018-08-07 00:00:00-04:00,879562.6687435145,-0.0010332744613423136
2018-08-08 00:00:00-04:00,880279.235457566,0.0008146852288253169
2018-08-09 00:00:00-04:00,883139.0603367797,0.0032487701220477705
2018-08-10 00:00:00-04:00,885078.3798302539,0.0021959389869298865
2018-08-13 00:00:00-04:00,885739.7893661734,0.0007472892243130503
2018-08-14 00:00:00-04:00,889941.6876781057,0.00474394214009409
2018-08-15 00:00:00-04:00,887153.229097756,-0.003133304820931426
