step,portfolio_value,returns
686,940148.6608014548,-0.0004419154816559116
687,939716.6297351932,-0.0004595348419613604
688,938770.6371364115,-0.0010066785761238329
689,938417.9048130771,-0.0003757385557034427
690,937381.0161790086,-0.0011049327050883188
691,936844.8160152993,-0.0005720194397525035
692,935511.7897642145,-0.0014228890722313438
693,935428.2100840758,-8.934112969308338e-05
694,935991.3574112641,0.0006020208938724123
695,936744.5733808273,0.000804725346659664
696,939060.3492170325,0.0024721529240861297
697,940307.7373963087,0.0013283365444150452
698,937906.8964023679,-0.0025532502801569046
699,938354.9619326945,0.0004777292202940154
700,939894.4075486194,0.001640579182055111
701,937915.8825510587,-0.002105050292533448
702,937343.7855695197,-0.0006099661943914051
703,939357.2673669884,0.0021480718477748764
704,939498.0213130048,0.0001498406952351138
705,938375.0984651662,-0.0011952370546446226
706,939057.9952288497,0.0007277439105113675
707,937195.5025970236,-0.0019833627329611226
708,936524.1625541025,-0.0007163287073623484
709,935996.3885871158,-0.000563545488828962
710,938180.888369023,0.0023338762932672034
711,939954.9460904159,0.0018909548716954296
712,937776.6342142612,-0.002317464135079089
713,937521.854343474,-0.0002716850276405567
714,935966.9497798842,-0.0016585262054277146
715,934653.6839902666,-0.0014031112849939825
716,932893.2948781472,-0.0018834667238499633
717,933027.0411589219,0.0001433671798361212
718,932775.306943365,-0.0002698037725082386
719,933360.1981176432,0.000627044015771458
720,932791.933968037,-0.0006088369214289148
721,933422.2224724437,0.0006757010662876195
722,932153.9114939108,-0.0013587752123293037
723,932306.7521369252,0.00016396502887539296
724,932165.2308133475,-0.00015179695229424755
725,929011.5898263508,-0.0033831351811363297
726,928310.4837863913,-0.0007546795407477329
727,926803.1708274011,-0.0016237164023422401
728,928069.4079515915,0.00136624168329075
729,930316.7589738041,0.0024215333497230804
730,932135.4383320916,0.0019549033603281484
731,932117.512974257,-1.923042199385424e-05
732,930177.5805947904,-0.002081210096864873
733,930775.2190955908,0.0006424993606255311
734,928746.1506765896,-0.002179976837987557
735,928655.1476625111,-9.79848088868898e-05
736,928381.3091289658,-0.0002948764503535382
737,931905.2773451696,0.003795819865772636
738,930431.2635403197,-0.0015817206326473644
739,933467.6402587297,0.0032634078812618936
740,935201.8151120365,0.0018577771510388766
741,935359.577857701,0.000168693797547383
742,935670.1089851964,0.0003319911773466657
743,935703.6838950715,3.588327718566051e-05
744,935600.829208448,-0.00010992228457987945
745,934604.8938717565,-0.0010644874454996379
746,933486.8751685522,-0.0011962474309039491
747,932563.4566075813,-0.0009892142948491624
748,933426.7046278703,0.0009256721504285269
749,934314.2740051447,0.0009508720640558667
750,934316.840641355,2.7470801653334755e-06
751,935026.2519248797,0.0007592834172160878
752,937115.3736569883,0.002234292061648306
753,936746.2627441714,-0.00039387990336389175
754,935588.9210878813,-0.0012354910847465906
755,934326.3480489022,-0.0013494955001294728
756,934985.4460383717,0.0007054258834140472
757,935039.5206795641,5.7834741087754974e-05
758,933070.5831110383,-0.0021057265762358447
759,930287.7131331076,-0.0029824860287118353
760,930825.2677846897,0.0005778369895605802
761,929310.0195351287,-0.0016278546597334504
762,930370.6609056822,0.0011413213548306417
763,930620.7087814059,0.0002687615659335953
764,928600.5985176687,-0.0021707127776927353
765,930292.8016255848,0.0018223153319278957
766,930719.2584619167,0.0004584114115326722
767,931075.9680835832,0.00038326231935498396
768,932786.2459992153,0.001836883320221822
769,932632.1953657619,-0.0001651510558974777
770,933341.1776099956,0.0007601949061555471
771,934078.0100554154,0.0007894566993247466
772,933824.6092345725,-0.00027128443033137107
773,932801.9661600644,-0.001095112577238982
774,932989.7979495574,0.00020136298625762937
775,931834.6054947366,-0.001238161936346601
776,932350.3470632177,0.0005534690013012154
777,932872.5575186058,0.000560101100442634
778,929577.8151341535,-0.00353182474701177
779,929603.5695014342,2.7705445269296454e-05
780,929845.1799094648,0.00025990692802540274
781,926403.812081432,-0.003701011633321462
782,926247.6128998378,-0.00016860809460967255
783,927461.324665346,0.0013103534612179512
784,928529.4533749353,0.001151669273082384
785,929330.867249279,0.0008631001110743758
786,928216.3282902342,-0.001199291875824338
787,927876.7111935357,-0.0003658814075422108
788,928775.0364587868,0.0009681515382529395
789,928264.6753759213,-0.000549499139007225
790,926935.6365085414,-0.0014317456029894321
791,928649.9754650651,0.0018494692500776342
792,926955.4863460425,-0.001824680088075191
793,923656.9458654276,-0.0035584669697758193
794,922802.152123061,-0.0009254450434145711
795,922086.0268624808,-0.0007760333663425562
796,925041.1941389503,0.003204871552521917
797,925251.4222746065,0.0002272635391680058
798,925953.9775716502,0.0007593128528422061
799,925766.6249596898,-0.0002023346910304516
800,925941.5012922259,0.000188898938265053
801,925130.8758745036,-0.0008754607246688691
802,926162.3960775373,0.00111499921787674
803,925383.6660838975,-0.0008408136596108018
804,926210.9831565769,0.0008940260164527246
805,925970.0527301249,-0.0002601247780833432
806,926349.0558867641,0.00040930390299526333
807,926699.117027023,0.00037789334164518656
808,927497.5640653707,0.0008616033226720269
809,926289.077225209,-0.0013029541930705843
810,925744.8473683173,-0.0005875378111139652
811,924699.1412777003,-0.0011295834846823062
812,924236.2930801734,-0.0005005392314816487
813,922337.6090035014,-0.0020543275468488534
814,922891.536550242,0.0006005691856576166
815,922859.1795847126,-3.5060420697250216e-05
816,920920.1120233207,-0.002101152163068302
817,920347.7480075449,-0.0006215132108672581
818,918558.9402319524,-0.001943621614183472
819,919511.7713740087,0.001037310835835725
820,921090.7655829033,0.0017172093474508683
821,921917.8107051195,0.0008978975287987339
822,921751.5646972607,-0.00018032627846903618
823,923016.8843590026,0.0013727339450271764
824,923470.8594808839,0.0004918383721621888
825,923182.6853149568,-0.00031205550556202664
826,924932.2253026962,0.0018951178521535291
827,925106.5018819186,0.00018842091826282164
828,924207.4806284553,-0.0009718029779646909
829,925880.3081701722,0.0018100129860227385
830,926957.0629286976,0.001162952434589963
831,925971.8557274092,-0.0010628401688591456
832,927669.3983720139,0.0018332551190458856
833,925603.7599236779,-0.0022266967649909293
834,925662.5113518873,6.34736274344932e-05
835,924304.818703984,-0.0014667253251083691
836,923998.5572306818,-0.0003313425042311139
837,924672.9975834744,0.0007299149414410187
838,921765.0364511966,-0.003144853521058097
839,923602.0463412704,0.001992926415549778
840,920898.2645124048,-0.0029274316136222544
841,922243.292656835,0.0014605610589812712
842,922391.6232310334,0.0001608367069508053
843,923236.1248497746,0.0009155564702365824
844,926878.5754698153,0.003945307730060208
845,927228.2150716635,0.0003772226601213429
846,926104.651372414,-0.001211744510128706
847,926803.8446831077,0.0007549830460926548
848,926969.7311794256,0.00017898770842350353
849,928892.3292463317,0.002074067795568564
850,927856.7595570978,-0.001114843622483271
851,926296.0435932401,-0.001682065628969179
852,925924.2158358714,-0.0004014135221028301
853,927164.0608609624,0.0013390351001584997
854,928366.1606734382,0.001296534090589729
855,928035.6801980727,-0.0003559807426907961
856,928957.5257064668,0.0009933298127043056
857,929729.0689894644,0.0008305474272474663
858,928348.9913752372,-0.0014843868609241391
859,927170.8429636633,-0.0012690792175350711
860,928157.0525366531,0.0010636762150947983
861,928470.5757935368,0.00033779117017628067
862,928510.9430564778,4.347715909733545e-05
863,928719.8222067106,0.00022496143076696136
864,927843.317792975,-0.0009437770065604333
865,927877.0915400896,3.640026981593979e-05
866,928001.1151709193,0.00013366385694888372
867,928806.7827896742,0.0008681752700334999
868,929224.7297900468,0.00044998271773733997
869,929323.1557427284,0.00010592265737892265
870,927914.9545416994,-0.0015152976575769823
871,927033.6417491317,-0.0009497775504684438
872,925514.3968427996,-0.0016388239195565676
873,925920.7139942334,0.00043901764555997715
874,926054.5776193646,0.00014457352892963997
875,927305.412932399,0.0013507144646376231
876,927931.9887478886,0.0006756951989617144
877,929548.7443057325,0.001742321180268319
878,932732.3366733259,0.003424879423586439
879,934468.944586228,0.0018618502271465223
880,934451.6861675401,-1.846869153633985e-05
881,933046.5064034334,-0.0015037479036180102
882,933700.7680477095,0.0007012101109493895
883,932181.3854578075,-0.0016272692942932163
884,929003.8523680001,-0.0034087068669010614
885,928499.2500494645,-0.000543164936560106
886,928897.7004121197,0.0004291337474252035
887,929992.1703825236,0.0011782459682247494
888,928868.4086788392,-0.001208356091021841
889,926305.9521024006,-0.0027586863246681936
890,927213.9616051583,0.0009802479415109188
891,926819.3281532003,-0.00042561206830274575
892,924223.3199079346,-0.0028009863048913254
893,925348.8691801197,0.001217832582169854
894,924413.3234973437,-0.00101101942622455
895,924825.3997955675,0.0004457706176981476
896,923577.1858489125,-0.0013496752434902426
897,921923.2650602359,-0.0017907770070742723
898,920933.3864702922,-0.0010737103915898656
899,921658.9954890739,0.0007879060846765109
900,922524.5313632956,0.0009391064140402756
901,922450.2781094753,-8.048919166476981e-05
902,923251.1909092144,0.0008682449544929413
903,923255.5003162076,4.667643037609613e-06
904,925348.2701316674,0.002266728781732656
905,924675.8100861359,-0.0007267102206132881
906,924881.5674533929,0.0002225183842949909
907,925494.4005817135,0.0006626071379150039
908,924859.975088312,-0.0006854990078845547
909,925451.7676438402,0.0006398725985213085
910,927264.4114156481,0.0019586582847238034
911,928501.8347522081,0.0013344881150683411
912,930523.9045453502,0.002177776841638424
913,929133.877104518,-0.0014938116409931354
914,927829.5219210966,-0.0014038398723402426
915,927468.6647480362,-0.0003889261599622865
916,927378.0594862482,-9.769091423980301e-05
917,926645.9133699303,-0.000789479661318954
918,927289.3026635267,0.0006943205428452918
919,929486.0107262321,0.002368956545056189
920,930473.4930769637,0.0010623961408091247
921,929853.9420928882,-0.0006658448506971922
922,929029.8042116619,-0.0008863089609227338
923,929645.9591465526,0.0006632240775241107
924,927593.4735721316,-0.002207814226724828
925,929133.292912275,0.001660015280415417
926,928815.9310159448,-0.00034156767252995797
927,927200.2468826202,-0.0017395094973849232
928,928186.7220699206,0.0010639289523672391
929,928703.764834076,0.0005570460682764195
930,929469.4690444405,0.0008244870316653607
931,929282.0171805673,-0.00020167619283503513
932,929278.0940514472,-4.221677647362048e-06
933,928433.4359945281,-0.0009089400280992219
934,927807.7592723467,-0.0006739058482002649
935,926932.783870948,-0.0009430567837511341
936,926621.7400123888,-0.00033556247440108354
937,926298.8743316707,-0.00034843309494743705
938,926252.8468879173,-4.9689625053952524e-05
939,927219.7479758612,0.001043884605799146
940,927171.6498639355,-5.187347662800084e-05
941,927116.1335109358,-5.98771036710082e-05
942,927462.9000699439,0.00037402710024563815
943,926675.4744881172,-0.0008490103288954512
944,926357.732502726,-0.0003428837755381875
945,926379.6947065783,2.3708123850723738e-05
946,925312.8160677085,-0.00115166453341538
947,924751.2968040461,-0.0006068426308506997
948,924738.384672868,-1.3962814891763122e-05
949,924765.6377675202,2.9471140274817223e-05
950,925577.0723097463,0.0008774488465910415
951,925104.4638701526,-0.0005106094929667109
952,924753.7011773826,-0.000379160091069696
953,925395.4653363758,0.0006939838771946086
954,925573.3977450853,0.00019227715649640376
955,925616.1144168437,4.615157680905225e-05
956,923815.8311150186,-0.001944956741553039
957,923748.8334595785,-7.252274012154315e-05
958,923432.0090669076,-0.0003429767716017858
959,923344.4841670102,-9.478218107886358e-05
960,923747.4789204559,0.0004364511407779631
961,924493.1991359949,0.0008072771320691165
962,923539.5546702364,-0.0010315321590788492
963,922191.3790713679,-0.0014597919407468199
964,922940.723943409,0.00081256980822757
965,922583.336265318,-0.00038722711959666284
966,922473.2463040713,-0.00011932793160166498
967,921997.5148333043,-0.0005157130276384508
968,921119.2222737474,-0.0009525975346210013
969,923330.3286392163,0.002400456218914624
970,923190.5942812616,-0.0001513373422495921
971,923709.1659009006,0.0005617167493379676
972,923456.6983022057,-0.0002733193606980452
973,922045.8264945494,-0.0015278158794561434
974,920886.6863328982,-0.0012571394266356877
975,920120.4871496527,-0.0008320233038623383
976,918870.9804956205,-0.0013579815594617134
977,920062.4071437485,0.0012966201712947027
978,919040.9790755634,-0.0011101725929179532
979,918716.9880608622,-0.00035253163033828044
980,917531.577490238,-0.0012902891598055855
981,916769.5721027888,-0.0008304950000015435
982,915249.9623612735,-0.0016575700020560716
983,915096.8703547893,-0.00016726797353719367
984,914413.9199212828,-0.0007463149046086557
985,913991.2498659719,-0.0004622305567563165
986,914729.4229247344,0.000807636899008399
987,913268.6488229008,-0.0015969466655647035
988,914951.077359752,0.0018422055098679347
989,912357.7677560737,-0.002834369692379328
990,910998.2809537548,-0.0014900808108014247
991,909778.7696647097,-0.0013386537763478003
992,909005.2316029904,-0.0008502485302051524
993,908210.9679079357,-0.0008737724134480929
994,909328.06046718,0.0012299923682021524
995,908950.8713750782,-0.00041479979393572867
996,908457.2718339732,-0.0005430431463894787
997,911461.9324205674,0.0033074319285577368
998,911864.8160459168,0.0004420191464052064
999,912092.9066088418,0.0002501363786730494
1000,911054.9934673787,-0.0011379467310212313
1001,909460.8750856379,-0.0017497498978340624
1002,908713.9008713734,-0.0008213373820992611
1003,907359.9264415771,-0.0014899897850114095
1004,907600.8758845613,0.00026555001599985387
1005,906744.9161109279,-0.0009431015288511761
1006,906350.1103927008,-0.00043540990548975305
1007,906323.9551029032,-2.8857821605213373e-05
1008,906396.0899757624,7.959060604443292e-05
1009,904070.1567437764,-0.0025661333468993764
1010,904230.9917271273,0.0001779009982258759
1011,904137.8231483798,-0.00010303625909745337
1012,904142.9655815725,5.687665155728607e-06
1013,902519.9688775853,-0.0017950664505179017
1014,902913.1280839804,0.000435623830998559
1015,903253.876379595,0.000377387685499373
1016,902501.5443820903,-0.0008329131124464956
1017,902773.667571369,0.00030152102339609644
1018,901251.5131925959,-0.0016860863729753486
1019,901285.1574061234,3.733054872580426e-05
1020,901835.089385702,0.0006101642471971664
1021,902278.5353125612,0.0004917150952301263
1022,903362.3054230864,0.0012011480580658594
1023,902232.2475646212,-0.0012509464383019403
1024,902387.7622713492,0.00017236660200056758
1025,903422.4523584181,0.001146613607064642
1026,903558.8423371641,0.0001509703222339683
1027,902295.0669111722,-0.0013986642228224456
1028,901839.1852782931,-0.0005052467309167096
1029,900927.2790161575,-0.00101116282927338
1030,902296.6251416384,0.0015199296961862707
1031,900866.5156416536,-0.0015849660301681771
1032,901207.1733606759,0.00037814450099715806
1033,900531.0437733738,-0.0007502487855048443
1034,900878.6062215691,0.00038595276709057596
1035,898512.0200047852,-0.0026269757106452025
1036,899215.2595531704,0.0007826712750949225
1037,899683.8881261108,0.0005211528251569343
1038,901510.9749876591,0.0020308098051570935
1039,898869.1213745615,-0.002930473046247552
1040,898171.6261938832,-0.0007759696757761426
1041,897473.1964404127,-0.0007776128003845645
1042,895962.7284854532,-0.0016830229147236425
1043,894846.1842946118,-0.0012461949089431412
1044,894518.6752565041,-0.0003659947864289894
1045,894383.0223045682,-0.00015164909988826076
1046,894714.0470839714,0.00037011523155960316
1047,893103.9934621113,-0.0017995175409479141
1048,892737.3648884041,-0.0004105105076128429
1049,894330.6673650035,0.001784738198785391
1050,894626.5459421229,0.0003308380087101284
1051,895201.9982412498,0.0006432318622078065
1052,895332.6404278884,0.00014593598639772346
1053,893687.8076861408,-0.001837119152677745
1054,893426.0282128252,-0.00029292049311196484
1055,893945.2482896091,0.0005811562013953602
1056,894846.9136793204,0.0010086360338470751
1057,895467.9847876367,0.0006940529143277269
1058,893460.71806119,-0.002241584021479805
1059,891505.9226931453,-0.0021878917881096595
1060,893013.7228023235,0.00169129567263364
1061,893755.412567519,0.0008305468843950322
1062,892375.5410260432,-0.001543902864332604
1063,891473.4849074701,-0.0010108480982524517
1064,891328.1816947486,-0.00016299218673516074
1065,891390.6622186553,7.009822553570078e-05
1066,892714.1083132845,0.0014846981808571882
1067,891494.1011345955,-0.0013666269719811138
1068,893548.7781967897,0.0023047567668470783
1069,894759.4133476018,0.0013548618501333543
1070,896136.6585676244,0.0015392352396381935
1071,894925.5375573004,-0.0013514914257160618
1072,895489.6815592023,0.0006303809403424552
1073,894121.0156577908,-0.0015283994105084017
1074,893765.824200478,-0.0003972521069214307
1075,895028.980514161,0.0014132967265927678
1076,895320.5877929415,0.0003258076387793745
1077,895730.016628724,0.0004572985826136942
1078,897171.3941251318,0.0016091651163289763
1079,898117.3725862963,0.0010544010513029983
1080,897847.6007644662,-0.000300374795170941
1081,898116.3092654841,0.0002992807474109139
1082,899256.7489035698,0.001269812858669008
1083,900286.4438137467,0.0011450510784960823
1084,899991.4430483925,-0.00032767433896313357
1085,900191.517798374,0.00022230739139456553
1086,898299.6237187185,-0.0021016573054171723
1087,896862.9871402015,-0.0015992844042055211
1088,897111.4777203,0.00027706637876853934
1089,898314.3271031622,0.0013408025788710714
1090,898078.056472372,-0.0002630155432921424
1091,898592.4701187264,0.0005727939154586895
1092,899395.9882784043,0.0008941964087144068
1093,901246.3961020213,0.0020573894566274205
1094,901538.924159695,0.00032458166705456534
1095,899763.365800372,-0.0019694749852071326
1096,901529.2047598659,0.0019625592979362187
1097,901119.8452186076,-0.0004540724128480644
1098,900755.9001810418,-0.0004038808372680825
1099,900092.8541155482,-0.0007360996085180663
1100,900272.1699618378,0.00019921927551110746
1101,903793.6991280111,0.003911627265255331
1102,904121.1011407232,0.000362253037422113
1103,901406.3128220905,-0.003002682179641116
1104,901421.9446535447,1.7341604148843785e-05
1105,900728.7787676628,-0.0007689693932937073
1106,900537.0486466812,-0.00021286110258838896
1107,899338.0164807073,-0.0013314634503664312
1108,898354.8550952927,-0.0010932056328075252
1109,899942.3735977882,0.0017671396703556402
1110,899876.7449326258,-7.292540843476082e-05
1111,900454.5358083821,0.0006420777945534726
1112,900867.6432470641,0.0004587765647836175
1113,901686.0686511428,0.0009084857361829147
1114,902873.6113593351,0.0013170245714995332
1115,902938.1798031538,7.151437699181874e-05
1116,902851.9632457038,-9.548445217900321e-05
1117,902259.6497805262,-0.0006560471586596864
1118,901537.6234241769,-0.0008002423210711748
1119,901368.6645298766,-0.00018741191705195774
1120,901581.9417686086,0.00023661488037564034
1121,898525.2818859174,-0.0033903295319946815
1122,896977.3333493113,-0.001722765700434341
1123,896170.3743547704,-0.0008996425712650604
1124,897013.753201816,0.0009410920860364432
1125,897561.6942797115,0.0006108502527855704
1126,898099.2199364094,0.0005988732140906302
1127,898686.5287242432,0.0006539464402111024
1128,898983.0353725717,0.00032993334032659777
1129,898733.531348771,-0.00027754030274588755
1130,897824.0223638265,-0.0010119895978282815
1131,896397.0278771726,-0.0015893921872316326
1132,896425.0369916364,3.1246326786852656e-05
1133,896024.9412747811,-0.0004463236749811895
1134,896114.3386584973,9.977108850229541e-05
1135,896858.5638526706,0.0008305024951251246
1136,895310.7020471583,-0.001725870575247814
1137,896203.3386691322,0.0009970132378993115
1138,896084.955760976,-0.00013209380399325162
1139,897720.5146347138,0.0018252274666846278
1140,897287.9267906726,-0.0004818736310344851
1141,898710.3674976177,0.0015852667404461585
1142,899607.0974671209,0.0009977964001906345
1143,900126.5195081208,0.0005773876645286999
1144,899547.9572530807,-0.0006427565931023996
1145,898682.377438332,-0.0009622386530584919
1146,899365.613274455,0.000760263974542979
1147,899267.8246021093,-0.00010873072185810683
1148,899012.3373462042,-0.00028410585691542945
1149,900913.1857127956,0.0021143740609861905
1150,901198.3629190892,0.00031654238256922983
1151,901100.4089657883,-0.0001086929996006107
1152,900059.0751483008,-0.0011556246197719814
1153,899227.6053509499,-0.0009237946933804677
1154,899620.3702319011,0.0004367802752205953
1155,899180.7957330329,-0.000488622216007499
1156,899831.5017225202,0.000723665354704203
1157,899759.3935050366,-8.01352445936652e-05
1158,898641.233613822,-0.0012427321118135253
1159,896565.4263729319,-0.002309939899532981
1160,897399.9562059047,0.0009308075110021785
1161,895359.6701577966,-0.002273552649516727
1162,896940.2137101362,0.0017652610509708427
1163,897827.3609434171,0.0009890817913171613
1164,898061.6692874285,0.0002609726036475674
1165,899647.3663648784,0.0017656884061292317
1166,900168.047768947,0.0005787616609966518
1167,900221.6031803875,5.9494903838554845e-05
1168,901461.6786135861,0.0013775224109458608
1169,901401.0276443069,-6.728069613842088e-05
1170,900867.7447691901,-0.0005916155615114649
1171,900558.048749048,-0.00034377523442290144
1172,899752.3936994403,-0.0008946175659935119
1173,899711.9592698842,-4.4939507623736724e-05
1174,900312.7979174084,0.0006678122273842224
1175,901749.484279803,0.0015957635676377379
1176,902179.2550293482,0.0004765966125153195
1177,899577.8128920716,-0.002883509150509132
1178,897825.9360470285,-0.0019474433672512339
1179,897609.8088303735,-0.00024072284835814953
1180,895930.7361548115,-0.0018706041968836174
1181,896558.2331414068,0.0007003856004409966
1182,895559.6497037199,-0.0011137965173639804
1183,896337.3876545038,0.0008684379103516134
1184,898215.3608448505,0.002095163290310728
1185,897512.6701005454,-0.000782318778922021
1186,898210.5161743327,0.0007775333953883156
1187,899014.0003534661,0.0008945388243233233
1188,898735.216701634,-0.0003100993440842215
1189,899181.1636162135,0.0004961938803467784
1190,900715.9957535091,0.001706922030175802
1191,901818.629342678,0.0012241745393301996
1192,900251.3559950447,-0.0017379030512772514
1193,901381.7835770366,0.00125567995478599
1194,900547.2604482888,-0.0009258264854611421
1195,899565.7078569507,-0.00108995122682339
1196,900023.9944696265,0.0005094531824334893
1197,900860.0918549106,0.0009289723278731518
1198,898611.7275077059,-0.0024957974801339032
1199,897527.1518812282,-0.0012069457734385231
1200,896984.1874738894,-0.0006049559684079758
1201,898423.6398932852,0.0016047690020596854
1202,898246.746788868,-0.00019689275366603323
1203,899991.0742314024,0.001941924586724261
1204,899896.0278222729,-0.00010560816862621059
1205,899188.9712526221,-0.0007857091794946906
1206,897176.4658750059,-0.0022381339651137127
1207,898304.2842117791,0.0012570752574001703
1208,899066.9857020209,0.0008490458118109021
1209,899124.2800841191,6.372648869248998e-05
1210,897690.6807385626,-0.0015944395867302545
1211,898296.7448962663,0.0006751369605452823
1212,898946.4181964574,0.0007232279354036857
1213,898664.8023420034,-0.00031327323715132606
1214,898533.2987663044,-0.00014633217564140064
1215,897781.9194632181,-0.0008362286674494622
1216,900051.5271914384,0.0025280167477390093
1217,899439.7613862291,-0.0006797008690360986
1218,897157.3584272267,-0.0025375829010324644
1219,897936.2876456302,0.0008682191714606693
1220,896884.9595189252,-0.0011708270855848568
1221,894613.5968109507,-0.002532501725965868
1222,894607.482028036,-6.835110640429824e-06
1223,895973.4362839361,0.0015268755105910298
1224,893209.0094722843,-0.003085389253410565
1225,894234.6472454108,0.0011482617867148875
1226,894677.5265415992,0.0004952607210563793
1227,895943.5781836557,0.0014150927060284082
1228,895521.296368133,-0.0004713263488966465
1229,896039.7162481486,0.0005789029050655088
1230,893444.4063966805,-0.0028964227861852185
1231,894052.1010915721,0.0006801706861005983
1232,893431.983811879,-0.0006936030673559374
1233,893211.3021877941,-0.00024700439214552926
1234,892618.8939561294,-0.0006632341420374575
1235,891859.0729497214,-0.0008512266674532451
1236,893301.4494493612,0.001617269525407562
1237,893531.5440889294,0.00025757781957039554
1238,892923.9250407936,-0.0006800196950577349
1239,894305.7927016562,0.0015475760275988745
1240,895148.0486115284,0.0009417985623549512
1241,894211.280537902,-0.0010464951301400445
1242,893014.9274677425,-0.0013378863543746702
1243,892404.7577755881,-0.0006832693087052929
1244,893639.5482179347,0.0013836663594493145
1245,892862.3195823747,-0.0008697339291999166
1246,891595.6213602195,-0.00141869378332326
1247,890104.1409584635,-0.0016728215864055102
1248,889436.4570067249,-0.0007501189141977006
1249,889584.8396693389,0.00016682772720308077
1250,889217.0223864757,-0.0004134707185431721
1251,889193.8754479749,-2.6030696576959196e-05
1252,889880.6375940033,0.0007723424159691465
1253,887829.1577057783,-0.0023053427634651515
1254,889712.4371239722,0.0021212182567426747
1255,889487.2612647803,-0.000253088357312178
1256,888981.5446500122,-0.0005685484624580829
1257,889094.5911544793,0.00012716406223219127
1258,887191.3162626293,-0.0021406888657128993
1259,887696.8522520873,0.0005698162055818903
1260,887723.0987180464,2.9566924668633492e-05
1261,886182.5017300395,-0.0017354476753299807
1262,884984.0978257183,-0.001352321786970029
1263,885155.2324245522,0.00019337590274707953
1264,885928.5145006893,0.0008736118228878599
1265,886384.5338489697,0.0005147360546775054
1266,886582.2419243741,0.00022305000578686464
1267,886490.8584990309,-0.00010307382780964237
1268,886438.5063309451,-5.9055508112637465e-05
1269,886463.3540768436,2.8030986606590666e-05
1270,885771.6388055861,-0.0007803089299475818
1271,885328.4956940286,-0.0005002904723334078
1272,885581.6369090182,0.00028592913954627474
1273,886988.9069715978,0.0015890912863680295
1274,887648.5410733207,0.0007436779609510688
1275,886078.9004056132,-0.001768313240068484
1276,885133.0279070798,-0.0010674811217155392
1277,886344.1370086018,0.0013682791889324418
1278,885067.8545340555,-0.0014399401104561692
1279,885474.3208082144,0.0004592487141823687
1280,886906.630101911,0.001617561639042587
1281,886682.11153535,-0.00025314791765086855
1282,887725.1109012362,0.0011762945844031789
1283,886685.747707696,-0.0011708164844914134
1284,886420.6524723562,-0.00029897315483548586
1285,885340.2545532781,-0.0012188320703773515
1286,884841.7113974711,-0.0005631091021140874
1287,884224.1907862232,-0.0006978882248585461
1288,884367.3010398281,0.00016184838087012176
1289,883974.3377458027,-0.00044434398870622283
1290,884704.6483017463,0.0008261671462160099
1291,883534.3045829871,-0.0013228637613759667
1292,882287.5982735964,-0.0014110445999933683
1293,880178.3112073763,-0.002390702385874391
1294,879211.8992341456,-0.0010979729458511546
1295,878797.753452421,-0.000471042057193888
1296,881642.1466691317,0.003236686945928398
1297,881760.9471410761,0.0001347490843004916
1298,883612.8872352013,0.0021002745700291555
1299,881083.3165689502,-0.002862758910370891
1300,880556.2593584779,-0.0005981922487475116
1301,880646.6045780799,0.00010260016738489114
1302,881812.8033167884,0.0013242528077051282
1303,883038.3624560017,0.001389817810087992
1304,882492.2255642067,-0.0006184747062132138
1305,883384.3645104872,0.0010109312245896458
1306,884997.3378407944,0.001825902059293264
1307,884589.8583810502,-0.0004604301530876274
1308,883262.9333487727,-0.0015000454953281665
1309,884023.5053224188,0.0008610935033381886
1310,883267.0251089298,-0.000855724094364455
1311,882692.1860184217,-0.000650810088191941
1312,881298.4753329331,-0.001578931713188915
1313,882543.6294623285,0.0014128631380248206
1314,881081.2054760007,-0.0016570557392372614
1315,880892.830541477,-0.00021379974212700045
1316,880487.9981014589,-0.00045957059245132565
1317,878610.5090880464,-0.002132327774439644
1318,879533.4361920124,0.001050439409066437
1319,878091.9581292953,-0.0016389121816199335
1320,876548.185631568,-0.0017580988909364195
1321,874957.0184279034,-0.0018152649560481192
1322,875074.2055908742,0.00013393476536862714
1323,875229.8865203105,0.00017790597464957653
1324,875832.1348382565,0.000688103008388306
1325,875811.8202601601,-2.3194602353947535e-05
1326,875920.2788961431,0.00012383783076908375
1327,876391.501555183,0.0005379743686648515
1328,877110.5395123492,0.0008204529093336149
1329,875973.6816243471,-0.0012961398099652624
1330,873775.8598858006,-0.0025090043053245473
1331,873298.6444497932,-0.0005461531474099646
1332,872055.8914531034,-0.0014230561384561996
1333,872810.9969056252,0.0008658911199643307
1334,873600.5586243671,0.000904619352346761
1335,874017.475065259,0.00047723921050190585
1336,873550.9631910837,-0.0005337557743229892
1337,873529.6009171499,-2.44545250752116e-05
1338,872261.3506627793,-0.0014518686636824216
1339,870381.1756572664,-0.002155517958103109
1340,870031.5304338974,-0.0004017150567450786
1341,870415.1863224223,0.0004409677984125695
1342,871326.1203004309,0.0010465511083938516
1343,868973.1135175652,-0.0027004892061016413
1344,868360.6789555639,-0.0007047796444727186
1345,869601.5168573976,0.0014289429863707551
1346,869386.4441598903,-0.00024732327777505803
1347,869173.2626288271,-0.0002452091730843206
1348,867498.8246205555,-0.0019264720628971736
1349,867423.1482269992,-8.723515399504209e-05
1350,868886.9006419092,0.0016874721615417986
1351,869703.3423897328,0.0009396409903526564
1352,870755.6247858211,0.0012099325652777443
1353,869443.6331391718,-0.0015067277308395512
1354,867628.5248158721,-0.002087666473266509
